AL,324
AK,895
AZ,387
AR,20
CA,1709
CO,856
CT,1032
DE,463
FL,741
GA,361
HI,150
ID,288
IL,931
IN,2780
IA,344
KS,192
KY,3206
LA,96
ME,1154
MD,1912
MA,1935
MI,1022
MN,465
MS,67
MO,541
MT,415
NE,164
NV,223
NH,746
NJ,1281
NM,514
NY,17610
NC,846
ND,544
OH,3572
OK,165
OR,168
PA,54604
RI,239
SC,541
SD,178
TN,617
TX,1138
UT,793
VT,600
VA,1852
WA,570
WV,3539
WI,504
WY,883
