AL,16466
AK,13381
AZ,49294
AR,38935
CA,190229
CO,36002
CT,22576
DE,3038
FL,10934
GA,26651
HI,1395
ID,42414
IL,20119
IN,48875
IA,15566
KS,16835
KY,44141
LA,8251
ME,54919
MD,26398
MA,32197
MI,110786
MN,43587
MS,13010
MO,78533
MT,32436
NE,8418
NV,14547
NH,35316
NJ,12094
NM,53075
NY,118547
NC,60474
ND,1339
OH,79861
OK,22206
OR,98906
PA,126378
RI,5738
SC,14991
SD,5190
TN,39757
TX,28962
UT,11229
VT,37904
VA,66144
WA,107842
WV,39718
WI,78901
WY,11340
