AL,2368
AK,74666
AZ,2412
AR,1143
CA,31053
CO,2478
CT,551817
DE,40121
FL,10971
GA,6176
HI,213
ID,8784
IL,6467
IN,16873
IA,5763
KS,1947
KY,14381
LA,1174
ME,348845
MD,182813
MA,667484
MI,41438
MN,36173
MS,2240
MO,4734
MT,3570
NE,3252
NV,6550
NH,232883
NJ,260383
NM,1401
NY,1451030
NC,111624
ND,7596
OH,95744
OK,2874
OR,27951
PA,811139
RI,121062
SC,13647
SD,6103
TN,9029
TX,8558
UT,989
VT,110870
VA,137208
WA,48123
WV,20537
WI,44254
WY,492
